Id,SalePrice
1797,121147.17251043298
1798,127503.58554903604
1799,107297.21617836431
1800,129879.55659050302
1801,122036.27145992598
1802,129182.98707438534
1803,145636.41794508853
1804,143297.51224976528
1805,138576.05790028535
1806,110981.57155500876
1807,124504.39291280945
1808,113911.78634257753
1809,117974.20966384513
1810,144736.11671567912
1811,90428.02020402133
1812,101469.7253160433
1813,120377.73307979785
1814,90752.11509119956
1815,51819.64568321406
1816,98331.7358413481
1817,108099.16732551489
1818,138035.31014768986
1819,122185.43252840283
1820,43002.881729385976
1821,106681.56660804406
1822,147737.04006252496
1823,40789.955670232695
1824,136645.58217933102
1825,134144.4242103043
1826,98261.25374314054
1827,100915.83199593343
1828,138772.19841045488
1829,98456.60056369915
1830,131045.6081251712
1831,143985.26527080958
1832,79681.17928184656
1833,134492.08311116643
1834,114143.58662345509
1835,131190.65034027316
1836,116063.3200195985
1837,77388.2236563139
1838,123006.93641843653
1839,83509.05611861164
1840,156895.93503422564
1841,142806.67129489212
1842,83887.53509180315
1843,135030.31848714725
1844,137245.5786347112
1845,135023.04736036505
1846,150916.54855276542
1847,152919.6958148908
1848,54444.625179676725
1849,105824.29303015154
1850,117614.92734575467
1851,158190.10489713214
1852,121117.87716654569
1853,134942.0979744623
1854,172921.96649105303
1855,135161.0176280036
1856,217213.67550531848
1857,135475.30025814363
1858,130598.36965032665
1859,118094.7199710434
1860,149554.3611624981
1861,117197.9566209362
1862,302590.03344422637
1863,295741.7355438982
1864,296888.4542938982
1865,327973.7066092145
1866,333858.2192923005
1867,239477.3608771165
1868,298420.15734566085
1869,193717.11590265363
1870,235981.4069713151
1871,251342.11678044352
1872,168171.4635032408
1873,226640.73984413574
1874,144114.95119494444
1875,191475.20394603268
1876,189031.3092494989
1877,208841.76835752188
1878,197632.45779160192
1879,128019.31062796334
1880,132867.31816264492
1881,235741.26076448133
1882,259706.7690110593
1883,188550.3014433386
1884,203116.26414441338
1885,244267.59209259285
1886,301223.47393678606
1887,194705.8901814692
1888,259476.798346541
1889,160926.06062883433
1890,126086.71850483348
1891,132322.13851333974
1892,104187.94288047109
1893,130249.00479214122
1894,124004.1722607341
1895,139103.85454618977
1896,124078.44878015292
1897,106861.49355669525
1898,107088.23209791558
1899,157199.76859026414
1900,139843.89979025407
1901,168581.9549834313
1902,137205.57506530968
1903,199994.23486918048
1904,138767.00980933665
1905,197705.0501961611
1906,138416.19099811674
1907,187749.94217257938
1908,104597.71307488743
1909,134367.77956424613
1910,114889.79620735299
1911,208951.66214915368
1912,310656.3417920958
1913,148194.2761503982
1914,56570.04825357991
1915,303691.2617620781
1916,67195.41364840376
1917,273882.5992046462
1918,138704.45316026208
1919,163246.74717764035
1920,138354.130368017
1921,416111.5470034956
1922,312879.37548773014
1923,217275.18049470097
1924,221854.36890546198
1925,197438.64053637575
1926,393001.25290746836
1927,136348.49673815654
1928,153131.55516774522
1929,125570.29376529998
1930,125295.6039084172
1931,141235.66418272187
1932,136758.99202565834
1933,182913.60859271276
1934,181091.59825588771
1935,173374.4209935668
1936,188721.89921887993
1937,186410.41967321472
1938,170111.64516405726
1939,236712.84256164814
1940,180816.9580254238
1941,167636.63539072184
1942,183395.6365351573
1943,200349.8857434013
1944,341364.2349328395
1945,383769.6793594894
1946,132558.04184569663
1947,325626.3794366537
1948,164397.64013117435
1949,231689.64599688357
1950,181437.581133751
1951,254323.28279495257
1952,218769.50800457486
1953,165727.31040822584
1954,179250.20808408342
1955,129690.70716335691
1956,282463.9759016481
1957,147156.067691089
1958,309378.8549287556
1959,135717.12754494548
1960,118898.52437812982
1961,121882.40739046698
1962,95207.60798642367
1963,100577.27169062212
1964,112702.53863328265
1965,147950.38230241774
1966,145086.44483918854
1967,272265.4288130177
1968,441314.65424781153
1969,404556.3806168398
1970,453991.6542529713
1971,433455.08386015694
1972,382035.3894602495
1973,250149.91004800546
1974,323362.14611227624
1975,534886.5253401884
1976,264738.42446540593
1977,353998.8756114105
1978,382985.1201457728
1979,314865.82836482604
1980,191000.56281725378
1981,340165.30660709075
1982,215169.39623495244
1983,196282.53723031312
1984,163252.24016771588
1985,209999.38513839553
1986,210299.1965607167
1987,175498.95731619952
1988,174671.40199532322
1989,190994.7624316001
1990,216209.43623976904
1991,243096.910304036
1992,206792.9284151602
1993,166190.79230246085
1994,224531.5721146328
1995,182216.79353559547
1996,247091.81707163504
1997,314473.3445563302
1998,319654.980263846
1999,257838.12174208814
2000,314138.0708304161
2001,256765.36018566377
2002,230835.3130472584
2003,246495.59992403717
2004,261498.94968616538
2005,212585.59321077817
2006,227348.70215403434
2007,241509.59455595116
2008,226089.72650493908
2009,188682.1851289511
2010,190652.0836615148
2011,131331.39206728246
2012,174063.82618591763
2013,183813.88579796389
2014,184675.62324171612
2015,206255.76995484324
2016,190561.78309809326
2017,198577.72199800896
2018,125813.63123238171
2019,134183.8356373598
2020,113525.19439293075
2021,109584.0731735515
2022,172652.49670765968
2023,144957.1297960351
2024,228796.42248320658
2025,348570.8589232353
2026,173071.73737413343
2027,150074.85295737334
2028,147526.7458727358
2029,171942.42941693176
2030,268671.2141113574
2031,235980.07084289653
2032,254189.99363295466
2033,265469.7048194794
2034,157130.0490934823
2035,210512.61161200344
2036,192135.34796649122
2037,197435.83235068197
2038,271028.88708469854
2039,232206.38399136264
2040,247704.23209881768
2041,274295.0360805788
2042,197824.50434522633
2043,171639.8444139102
2044,160683.95662388566
2045,212536.5779893359
2046,140134.77286716102
2047,143471.68980399257
2048,142823.71919681437
2049,134822.28216278285
2050,186299.0384062038
2051,106457.05873968365
2052,125476.62148454662
2053,149483.2197160392
2054,67765.7015976433
2055,146169.7416334647
2056,135352.50661409952
2057,117544.14268492452
2058,222232.378363567
2059,136611.98726149593
2060,176408.58423970977
2061,180410.2288469348
2062,134130.89551852047
2063,112272.57306853062
2064,138809.26812133225
2065,125086.51334736343
2066,161246.03669582136
2067,107628.62738492063
2068,141158.20624003868
2069,87103.71751862264
2070,111655.35917125702
2071,89401.95012520405
2072,126484.91651423034
2073,139229.31660743916
2074,188560.08272369322
2075,144539.09373671864
2076,120804.07988380991
2077,156004.0867722459
2078,127199.25273583631
2079,130382.85523097197
2080,120862.49643862311
2081,128813.76537165098
2082,124979.30986834518
2083,152788.96506651817
2084,114444.42681217371
2085,118881.27823467074
2086,113577.86161040138
2087,118924.63994668465
2088,102533.34155598495
2089,71706.52084403479
2090,128367.43576987635
2091,118439.59419927288
2092,117779.9594763516
2093,115276.14018645843
2094,118322.5049394682
2095,137887.9926762043
2096,77899.86501567121
2097,89652.18053260515
2098,143077.5042817771
2099,53345.95117467006
2100,81695.32441864756
2101,127783.7238754459
2102,120434.25153654785
2103,101628.94002988594
2104,125543.13394578236
2105,127682.21947015557
2106,69600.1949259995
2107,202580.0692050473
2108,112793.70503737053
2109,111528.28778133867
2110,123554.70443378075
2111,143531.05622101753
2112,135706.5322295454
2113,116279.11112300458
2114,104365.44160483
2115,162010.83395972103
2116,115569.80977338008
2117,152320.71943292025
2118,120048.1317797034
2119,108126.55145364018
2120,109880.84885536095
2121,74876.30529380914
2122,102236.69691249086
2123,87565.18100118366
2124,157259.33630220246
2125,122291.63935913352
2126,150230.56704935624
2127,142994.85171597212
2128,119199.23368601722
2129,98382.60478497096
2130,141152.94461790187
2131,142850.31845705764
2132,118979.75454607776
2133,120001.74258018546
2134,113485.32805968958
2135,87101.20436619372
2136,78039.01140861426
2137,113139.43738415238
2138,134362.41995614412
2139,147791.63150556866
2140,144579.6608208313
2141,145313.8225007224
2142,126283.7719496189
2143,140403.14530983596
2144,103247.57576970967
2145,137141.07092246838
2146,159277.64922371545
2147,136726.6971430111
2148,127291.88621624786
2149,143930.55057124453
2150,224430.50828764847
2151,107525.13671424167
2152,155257.96862806816
2153,158053.62292362383
2154,101264.51659970668
2155,135195.2742879978
2156,236207.40025411188
2157,234527.02449549898
2158,231315.65896718655
2159,206537.25911543358
2160,171596.95593740785
2161,231571.57222633297
2162,362585.2292119515
2163,349421.9541699183
2164,251536.07699411068
2165,195421.6742796488
2166,146197.43680625487
2167,215036.017110461
2168,192821.82029573465
2169,192620.94661558987
2170,217245.0304483822
2171,153192.18458169265
2172,130949.06964805505
2173,170646.22001095107
2174,229795.29903178738
2175,318030.21025464515
2176,313388.48634806916
2177,250248.2203305742
2178,198461.94879002954
2179,141563.44196846604
2180,205107.09153140537
2181,181706.2979617209
2182,209836.46611596842
2183,186052.9751246013
2184,122935.61676911096
2185,114758.07024419139
2186,140649.86412825552
2187,155952.77173798738
2188,155320.2317470793
2189,251432.66628542863
2190,84226.86903831738
2191,82724.22847439047
2192,94342.3000080031
2193,99105.53546140967
2194,95807.34158597223
2195,109413.53492686382
2196,99931.46777000262
2197,103231.09897145777
2198,152678.52567073464
2199,172208.29934982225
2200,141627.29729128006
2201,137708.5848805813
2202,210775.35562118172
2203,145038.27705632756
2204,181134.9532543822
2205,115420.62109290625
2206,132751.10186602263
2207,205237.25610283326
2208,259185.21093629958
2209,220740.30781244478
2210,113366.92746825088
2211,110986.3505978667
2212,112974.82428288215
2213,98819.62582181605
2214,123043.85946751636
2215,98676.0883442647
2216,149547.23055653085
2217,78616.74435258063
2218,67997.89368085632
2219,60339.61211218532
2220,43298.55405627505
2221,306593.7183325378
2222,267523.2929245886
2223,282768.1853638471
2224,209430.06691052174
2225,114716.26207116837
2226,180033.60146061896
2227,199649.14396400808
2228,257368.54924580862
2229,230213.34916339198
2230,151296.298938461
2231,209246.31377436448
2232,171269.89273622463
2233,168327.15316354771
2234,235470.02841125766
2235,214382.3159148197
2236,256432.89273331777
2237,331850.7478898739
2238,201063.29283191334
2239,98081.29018685648
2240,163817.31707452284
2241,158058.41274641678
2242,127639.20504386911
2243,121606.82225136872
2244,98444.58489129
2245,95684.70520839925
2246,143304.62660549133
2247,96394.6139055248
2248,125619.60972685143
2249,123862.2938030432
2250,133872.31606317533
2251,94150.3523385295
2252,170599.81288025912
2253,153960.46116529175
2254,179345.91011816837
2255,186437.21301286685
2256,182239.63387196744
2257,196386.57105388868
2258,166389.51639101558
2259,176461.5044845335
2260,158739.29210998595
2261,187160.41807152578
2262,209167.57367265827
2263,340876.5838232778
2264,442880.0940124631
2265,177450.3686820909
2266,307323.49191016867
2267,364135.67684877774
2268,395203.13073496445
2269,143178.96076759638
2270,189086.4926346762
2271,217497.51717044087
2272,196837.4599090026
2273,162710.20836978732
2274,177952.69196968077
2275,160431.83599917783
2276,199630.6432069756
2277,178368.02416119218
2278,144582.39756766448
2279,132799.6389680494
2280,117766.57696877973
2281,163706.95740554197
2282,179406.69231653961
2283,97931.88362388869
2284,114070.33902686348
2285,146642.74304574088
2286,124272.82198642116
2287,361302.97988093883
2288,251865.9709028271
2289,374551.57030439365
2290,496317.4040998274
2291,312351.8238931622
2292,403816.7836576044
2293,484209.599234923
2294,439163.4707747531
2295,440701.94676840573
2296,282234.7933962239
2297,296752.7591353458
2298,305897.61873179954
2299,357927.3036023158
2300,338745.0113683652
2301,265152.21223855513
2302,230441.88597989356
2303,232392.552321496
2304,217821.47819775945
2305,176440.67358085507
2306,173087.09719460673
2307,177982.04717052742
2308,220997.85684459624
2309,273853.1187689693
2310,202514.18077564464
2311,186761.9134354086
2312,167928.9189035013
2313,173478.0816568721
2314,166462.3506863413
2315,175009.26551424887
2316,173469.4047821159
2317,176586.21226109678
2318,173565.2755204478
2319,172054.5147203624
2320,180519.67938914587
2321,229366.1607942464
2322,169490.97938627662
2323,184653.2243633319
2324,166113.4820269428
2325,203598.15176427405
2326,167010.88561255287
2327,208319.92100783373
2328,227869.19677089955
2329,183594.99157318723
2330,179672.9452625192
2331,347929.2990828504
2332,394296.3128627425
2333,315616.09869487875
2334,250933.9368810212
2335,263561.89544862823
2336,317215.77056482126
2337,193909.16947265173
2338,268779.3720178311
2339,214366.2137066623
2340,389238.7409361494
2341,198076.12562475837
2342,228844.44681480958
2343,221438.76309320313
2344,214212.69235102413
2345,231786.89441388872
2346,208512.00362124102
2347,188743.69023646455
2348,229733.22591557476
2349,164044.42758521243
2350,275688.9326917648
2351,249405.01249924823
2352,241471.4227182346
2353,248670.77444057274
2354,120331.17047849158
2355,142426.40865513787
2356,149344.46018104444
2357,188432.11014652767
2358,190898.839787831
2359,134150.19924345918
2360,113390.41239562343
2361,143115.58423758618
2362,267186.843600032
2363,140564.3496573592
2364,161768.86377261742
2365,211906.7971766807
2366,186211.34551841227
2367,219574.49479899294
2368,207363.10222492623
2369,208853.10461401453
2370,171520.7978231177
2371,167845.079352512
2372,185809.74418774623
2373,272527.7364015897
2374,328173.8132138907
2375,251418.4698663751
2376,264297.57830116735
2377,369485.7047641536
2378,140125.44098976968
2379,185670.76599286153
2380,141270.46589952015
2381,161361.36225850048
2382,205250.30216475652
2383,202408.28561033693
2384,247592.98550042187
2385,158000.8193786004
2386,135967.96242501264
2387,142295.3244319578
2388,98010.58471952303
2389,127222.65671123407
2390,147505.3776570533
2391,145742.4873853983
2392,115657.08551661341
2393,167810.4920883068
2394,144681.85981825748
2395,199921.56654355433
2396,142720.01207166293
2397,209412.44967895956
2398,130106.0764482219
2399,57731.793026882304
2400,47675.086315629684
2401,112149.04608668602
2402,136662.93332118946
2403,133759.68734609938
2404,147767.0328886152
2405,155969.80213628215
2406,148695.5704482408
2407,125940.3664109327
2408,150445.54620717358
2409,124416.52548119394
2410,157614.39400883892
2411,117794.99830999933
2412,150123.2550075776
2413,130420.53461827562
2414,145004.30068977724
2415,130412.43050801677
2416,129465.57603106128
2417,134214.36756268388
2418,129212.63472881849
2419,126784.17567721213
2420,122946.54364318994
2421,150871.64779862008
2422,111066.59518017227
2423,118964.47832049296
2424,145588.6379833044
2425,154364.19925299534
2426,130272.95638984139
2427,132002.5152633882
2428,172123.13200651368
2429,114625.56678939643
2430,131277.19348855742
2431,106799.40226484067
2432,145190.89187986968
2433,149829.55261381646
2434,135614.06457473466
2435,144011.31087718456
2436,105818.33913009496
2437,114361.50962578024
2438,129008.1180541985
2439,107385.3985213421
2440,118165.97176228403
2441,91466.65980062955
2442,96121.96493772582
2443,115335.78368761874
2444,123029.88926093897
2445,78806.99303328112
2446,124650.20222301006
2447,175558.5741762768
2448,132683.63042729624
2449,98096.57669883978
2450,151395.03213849588
2451,120599.95496123121
2452,191743.35379659437
2453,91222.49642938335
2454,118650.18913538865
2455,118466.62333320045
2456,128898.10152934393
2457,126693.3089787082
2458,115781.5574890339
2459,110056.84867356323
2460,132231.75176394606
2461,113058.7672166145
2462,133658.45811162627
2463,121012.00756719714
2464,165284.07249289998
2465,144892.59237151957
2466,113153.82999745125
2467,136057.2872287493
2468,77381.20242397756
2469,71830.22476960433
2470,170738.97139242289
2471,207256.93393656472
2472,166085.91418978228
2473,114481.95797468386
2474,84729.07934173763
2475,212894.34330512336
2476,117860.06477971788
2477,128123.5675824917
2478,148516.424033308
2479,98299.99791251027
2480,148723.77735231782
2481,123683.1239343164
2482,131309.84252545
2483,116448.12478773334
2484,124019.59183768544
2485,125580.06265168544
2486,148358.92327622685
2487,169169.85978733544
2488,150497.93791205378
2489,152582.69148576033
2490,145239.61071275044
2491,92174.53792507187
2492,176962.9172679176
2493,136975.77607201814
2494,150044.74302846368
2495,85263.13107443936
2496,244040.24195096572
2497,157044.61636080465
2498,110451.36144157255
2499,99045.72955916019
2500,130565.40682843013
2501,130706.990951276
2502,142101.1534131694
2503,99135.59784091245
2504,174705.02476185723
2505,219048.23478815408
2506,248097.56945689005
2507,263598.576259966
2508,247176.00695689005
2509,207247.12680196442
2510,221806.4178641453
2511,170255.00168269538
2512,196336.38714347276
2513,216898.80130086283
2514,255867.18078751757
2515,147546.53072418433
2516,167269.0672394304
2517,135681.19440069242
2518,147093.47139433792
2519,227855.6119011931
2520,210896.98128838494
2521,186393.9196208003
2522,217182.39734711772
2523,122636.16577878917
2524,135018.0562424824
2525,140910.17352879874
2526,140267.22568878494
2527,113379.96089184172
2528,126357.01399017469
2529,137375.83260413917
2530,110857.9927013576
2531,243710.6959839196
2532,221236.2941799385
2533,190709.48612348316
2534,234125.06852487673
2535,319082.570332792
2536,232665.2109559485
2537,238054.95359699352
2538,169785.1837418513
2539,185281.8463420166
2540,165528.97816090673
2541,179864.34023391275
2542,164498.98683648036
2543,128298.12389329253
2544,128291.52932096474
2545,133002.4494711228
2546,131955.69653152995
2547,136164.51550461559
2548,149318.49060648325
2549,151650.7882202076
2550,728565.1654660928
2551,132688.39597111987
2552,125431.86253131961
2553,76126.61247210403
2554,96108.65221527885
2555,114268.63791810854
2556,104862.10539258667
2557,109575.8015845421
2558,163605.56814726582
2559,130903.80409424333
2560,143414.5296020168
2561,123619.40612656834
2562,140292.52102890093
2563,148263.2871959497
2564,185945.95542971027
2565,131816.324856758
2566,156796.50454130326
2567,129441.85740805582
2568,178141.47144513755
2569,209671.31710053745
2570,109818.44572951033
2571,181252.81684895282
2572,157789.09050262644
2573,214931.88629929576
2574,290356.8946841997
2575,130366.01718697362
2576,121079.68469777344
2577,153244.2505680456
2578,81809.25853199833
2579,57917.33537119505
2580,88723.11841515651
2581,112356.57973636981
2582,84774.69680638568
2583,277815.8233973015
2584,166737.74679372672
2585,175995.54281312943
2586,198584.02474596034
2587,195700.3826292313
2588,146394.0201161105
2589,146087.43968497353
2590,212116.72837608916
2591,212802.23177435543
2592,205120.57844862138
2593,251589.9877480943
2594,174266.59119934478
2595,198592.80646241462
2596,303112.2382206456
2597,182267.5509036731
2598,269673.284054355
2599,307610.6676405639
2600,129658.29390601855
2601,150703.327500591
2602,79035.93012806564
2603,91513.25401516809
2604,76915.82173799924
2605,74795.40691266686
2606,149325.3630144334
2607,194540.66256017008
2608,175800.94432048523
2609,166576.0100304145
2610,110583.91282535538
2611,117388.68762886441
2612,151865.63453996292
2613,135016.1943434218
2614,130208.89490806108
2615,154837.99893584714
2616,143244.90537245016
2617,176117.16644361976
2618,190228.94461523934
2619,196345.56941458536
2620,183717.53126505399
2621,179738.25303427823
2622,181680.88250187028
2623,252650.97577655758
2624,301541.3219609371
2625,287299.83887110633
2626,170642.27811389737
2627,164777.71172635056
2628,504242.5505846678
2629,518898.5518326267
2630,375391.78154364583
2631,455621.3333089682
2632,419310.4847379459
2633,323454.08566493366
2634,385221.0566747304
2635,155686.6233180054
2636,178193.7874648185
2637,189954.47605615534
2638,248945.12402325904
2639,186391.44473683182
2640,151872.3186275372
2641,102113.16888570122
2642,190720.76492753546
2643,95284.42397438461
2644,121424.98076497157
2645,99441.32851560766
2646,93763.55476982478
2647,99371.89288427986
2648,144704.84277094464
2649,150094.43831008227
2650,147644.5991164464
2651,143942.9460722361
2652,401959.8831532779
2653,237880.16679940542
2654,219143.85019336676
2655,397165.3695973528
2656,312114.9869435806
2657,345814.448152299
2658,293032.0179222556
2659,306403.3095378581
2660,339754.8115202063
2661,356913.4992702888
2662,347839.74217174
2663,280389.03299875325
2664,266195.4987019117
2665,328127.89630875096
2666,275997.88371739857
2667,151435.00659851579
2668,176284.92552741137
2669,165970.0350343719
2670,276513.039458269
2671,180416.1876125454
2672,183867.23041626628
2673,201322.97501256823
2674,199777.22196672438
2675,163018.10994732636
2676,188908.6292269704
2677,191906.64246350818
2678,245297.79043437634
2679,268923.5788683676
2680,286029.68816072453
2681,435693.3670939051
2682,311124.7678853916
2683,564824.7571820561
2684,317563.16050177795
2685,327032.1791423646
2686,256005.3206026486
2687,316141.71920062683
2688,212302.25805598564
2689,200214.6807899994
2690,466133.49106703774
2691,175384.6999037183
2692,128567.67287448594
2693,184275.2914168273
2694,123242.82973272975
2695,189247.41773307405
2696,182917.4316166454
2697,178106.5754626218
2698,186257.13527615927
2699,169070.95347289636
2700,157616.14250033605
2701,141066.33859777433
2702,109366.2368563005
2703,127815.20566713755
2704,140099.94933867882
2705,121819.17208536206
2706,114960.4282139939
2707,123768.17112611834
2708,135294.60219801316
2709,113157.5072582069
2710,128822.2647123514
2711,285454.3109222092
2712,404063.54790574184
2713,162623.49751468914
2714,145953.08757031255
2715,166966.8175389176
2716,136025.0479749561
2717,170630.5299885122
2718,224488.83915078506
2719,157565.2191802794
2720,174141.595153788
2721,137959.84120656236
2722,163221.88331702756
2723,144038.9001507322
2724,132101.17874574562
2725,133892.33586191156
2726,145484.72765403287
2727,177957.3015581025
2728,172852.5250522492
2729,154559.83370216575
2730,140273.9944045625
2731,122882.69883614963
2732,126357.92689878985
2733,161662.88029086747
